mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,filename,spectral_centroids,zero_crossings,subject_id,age,gender,native_language
-319.460968,79.82848358,18.64932632,3.646312952,18.08041763,-9.741154671,-28.80571365,-2.114289999,-14.14077473,-9.36811924,-7.124274254,-2.857942343,-1.356335402,5.703144073,-9.917206764,3.348406792,-9.099794388,0.393521219,-3.120845079,-1.889592886,0031_portuguese_nonscripted_3.wav,2865.391948,0.160690679,31,30,cis man,portuguese
-335.2229614,83.16698456,21.06005669,-0.061705921,14.45387554,-6.911051273,-20.07546997,-6.747131824,-11.94245529,-2.390090704,-9.942508698,0.587060869,-3.429714203,5.96846962,-8.881244659,0.984077334,-7.512971401,1.041782141,-6.342973709,1.105199456,0031_portuguese_nonscripted_4.wav,2851.453672,0.154886985,31,30,cis man,portuguese
-333.8890076,77.4307785,19.19847488,0.166242346,10.9852705,-0.662393749,-15.55685043,1.674093485,-11.04209995,-12.13277435,-7.428497791,4.704891205,-12.91872025,4.7973423,-7.336112499,6.892892361,-6.50756979,-0.966408908,-5.145690918,2.626662254,0031_portuguese_nonscripted_5.wav,3015.893398,0.169965421,31,30,cis man,portuguese
-340.0484009,80.22622681,18.00111771,8.045519829,7.777215481,-1.527184367,-20.87136459,-6.015269756,-14.10495853,-2.52507472,-4.062296867,-2.872102022,-8.296768188,4.426354408,-6.222934246,2.921046019,-10.45640373,0.911901772,-1.886771798,-0.570485055,0031_portuguese_scripted_0.wav,2738.47474,0.159025926,31,30,cis man,portuguese
-452.0344849,111.4075546,11.28155231,11.04055214,3.785551786,9.27237606,-6.100270271,-8.637644768,-11.05811024,-0.427224159,-3.339681625,-2.575805426,-7.329751015,-6.757096291,-2.495307207,-8.207900047,-8.143679619,-3.659521103,-6.709091663,-3.009353876,0032_portuguese_nonscripted_1.wav,1849.127943,0.079726112,32,32,cis woman,portuguese
-476.9537354,108.5858841,24.93780708,11.6346035,4.288083076,9.461273193,-9.98747921,-11.87329388,-13.97905731,0.751707733,-6.578044891,-5.793910027,-10.03534794,-4.095466614,-4.645692348,-9.644634247,-8.416911125,-1.359636545,-7.2910285,-4.345559597,0032_portuguese_nonscripted_2.wav,1861.479424,0.075801577,32,32,cis woman,portuguese
-478.9354858,103.4432526,27.94768333,9.257805824,4.756805897,5.259056091,1.626734614,-5.02584219,-14.56889153,-5.564741611,-6.14282465,-9.131131172,-16.33246231,-9.81414032,-5.674768925,-5.354205132,-9.16176033,-5.964233398,-7.722823143,-5.019937515,0032_portuguese_nonscripted_3.wav,1967.660559,0.083369771,32,32,cis woman,portuguese
-471.6079102,111.6503143,18.73499489,8.681365967,-3.161270142,5.670191288,-22.04659653,-8.289395332,-16.53628349,0.329224169,-3.90352273,-1.867420912,-8.311555862,-7.615242004,-6.028247356,-8.307458878,-6.779851437,-5.24134779,-7.108469963,-4.795109272,0032_portuguese_nonscripted_4.wav,1834.693518,0.083262044,32,32,cis woman,portuguese
-460.085968,92.94793701,4.091794968,12.96077442,-6.967987537,-3.006554842,-5.858089924,-21.32038879,-7.897132874,5.9925313,-10.44325638,-8.623145103,-1.722699165,-2.075737476,-3.763262272,-5.807358742,-4.000519276,-3.990136862,-9.957631111,-6.087554455,0032_portuguese_scripted_0.wav,2360.681381,0.143056885,32,32,cis woman,portuguese
-505.2017517,119.9539108,9.389805794,15.87697887,-0.546825826,10.31140709,-8.264019966,2.254700899,1.497393847,-3.450147152,-6.688985825,1.828850508,-9.202701569,-1.619658709,2.692595243,-10.26139355,-5.0547719,-0.471084744,-3.607820272,-5.008999825,0033_portuguese_nonscripted_1.wav,1951.70842,0.104375287,33,53,cis woman,portuguese
-480.0637512,116.4936295,9.82275486,18.85639763,-2.370342731,6.477435112,-0.348275065,-3.595145941,-10.86383915,-1.007395744,-6.870836258,-3.461162806,-3.486718416,-5.004315853,-0.940834343,-4.364388466,-6.538568974,-1.969011068,-3.971942186,-5.7302351,0033_portuguese_nonscripted_2.wav,1821.369186,0.091596741,33,53,cis woman,portuguese
-500.813385,96.32758331,12.16692066,16.62524986,-5.223954201,1.042601228,-15.51835251,-6.538523197,-6.37020731,-9.093881607,-13.09422207,-7.624408722,-11.32410145,-8.595742226,-0.175343171,-10.72812557,-7.414991856,-4.864288807,-10.13852787,-7.367605209,0033_portuguese_nonscripted_3.wav,2094.579494,0.116784449,33,53,cis woman,portuguese
-515.4275513,89.94077301,9.417945862,15.35501671,-6.077587128,-6.61337471,-18.898283,-8.370615005,-7.426887989,-10.11654472,-14.47934246,-8.495659828,-13.01165867,-7.630367756,-2.756426096,-11.86109734,-4.407390594,-3.245389462,-9.139148712,-6.712533474,0033_portuguese_nonscripted_4.wav,2149.572877,0.12087428,33,53,cis woman,portuguese
-497.9254456,119.7807541,13.00486755,24.87826538,1.369709015,7.618085384,-1.801172376,-2.905958652,-0.216541037,-1.036935329,-9.296929359,0.382718593,-5.579338551,-1.336963654,2.701992512,-8.251263618,-2.614522934,-1.658411264,-3.489676476,-4.127821445,0033_portuguese_scripted_0.wav,1771.975837,0.090491386,33,53,cis woman,portuguese
-357.0055847,91.28887177,-20.82521629,20.22295189,-20.24165726,4.590393543,-16.67958069,4.574256897,-15.24521637,6.035144806,-7.048326969,-3.194033146,-3.989867687,-6.735302448,3.169449568,-12.46109104,1.392888546,-5.951558113,-1.149918318,-4.634464264,0034_portuguese_nonscripted_1.wav,1858.680734,0.101605419,34,39,cis woman,portuguese
-329.9033203,97.01754761,-25.80390358,19.33217812,-26.59361267,-4.055047512,-23.50920677,-0.805986464,-16.83457184,4.594126225,-8.963285446,-4.2195611,-6.687814236,-10.23815823,0.74517113,-13.76713181,1.909696341,-8.323335648,-3.830864906,-4.368589401,0034_portuguese_nonscripted_2.wav,1987.18496,0.112790725,34,39,cis woman,portuguese
-324.1392212,88.82196045,-32.36312103,16.03148842,-29.39117432,2.929490328,-18.46437073,-1.55001533,-23.63754082,-3.135870934,-12.14193058,-7.559281349,-10.23475075,-10.46895885,2.798297644,-14.38691902,-0.632646263,-5.034919262,1.706479192,-3.488918543,0034_portuguese_nonscripted_3.wav,1988.381501,0.113822941,34,39,cis woman,portuguese
-348.9472046,85.12886047,-22.28992653,15.48877239,-24.47140121,-0.976021767,-22.80532455,2.784265041,-14.57700729,-0.231443316,-13.46000671,-9.008543015,-4.553001404,-4.863857746,0.788750052,-14.24153519,2.328792334,-3.93528676,-1.283648372,-3.849846363,0034_portuguese_nonscripted_4.wav,2079.156699,0.117509624,34,39,cis woman,portuguese
-402.4935608,78.57798767,-17.64080429,19.25110435,-18.01206207,-10.68198967,-28.61193466,-6.020251751,-17.2787075,-7.560072899,-10.35597515,-5.670910835,-6.014195919,-7.621933937,-1.802138567,-12.81786823,-0.46808055,-5.456889153,-0.999777079,-4.660626411,0034_portuguese_nonscripted_5.wav,1734.86173,0.101153443,34,39,cis woman,portuguese
-399.7963257,64.64340973,-12.52178097,15.32127094,-20.7324295,0.473345488,-20.77826309,-0.184911788,-21.81110573,-4.96406889,-18.07173538,-10.0018692,-7.515419006,-9.525605202,-3.068181753,-13.45903587,3.504650593,-7.120987892,-1.023644447,-2.494339943,0034_portuguese_scripted_0.wav,2089.688335,0.129094171,34,39,cis woman,portuguese
-422.0301819,94.85958099,37.56640244,9.027002335,-3.805809736,-1.708839417,-12.1960783,-2.17674613,-9.40111351,-4.897483349,-3.689977407,-2.440325499,-11.00089741,-3.092540264,-6.506984711,-3.301000834,-1.057428479,-2.449600458,-9.325741768,-2.756786108,0035_portuguese_nonscripted_1.wav,2486.616478,0.11956507,35,30,cis woman,portuguese
-482.1057739,87.92815399,28.71049118,14.79619789,2.998034477,-7.481756687,-18.9165287,-17.26486015,-11.55882263,-15.96490669,-13.36520386,-7.496160507,-8.082795143,1.701498985,-8.478259087,-2.751285791,-6.366069317,-3.884097815,-7.654959202,-2.893895149,0035_portuguese_nonscripted_2.wav,2119.27842,0.118561897,35,30,cis woman,portuguese
-437.8208618,73.26425171,16.00931168,13.31133175,-6.007242203,-17.00557899,-23.04534721,-15.87074661,-9.500994682,-15.94373608,-13.60815239,-4.790091515,-14.04685497,1.698210001,-8.150863647,-5.393002033,-4.561875343,-1.571498275,-6.2431674,-2.840468645,0035_portuguese_nonscripted_3.wav,2474.360372,0.148158415,35,30,cis woman,portuguese
-443.5984497,75.97010803,20.65489769,14.27217388,-7.918087482,-15.48975086,-23.13863182,-17.63841057,-6.450803757,-14.11234856,-14.70066738,-5.508275509,-11.22333717,-0.026698383,-12.41933823,-4.395173073,-1.38187778,-0.185076192,-8.354106903,-4.563208103,0035_portuguese_nonscripted_4.wav,2467.352112,0.146824802,35,30,cis woman,portuguese
-439.9503784,80.84677887,19.88054466,12.14446354,-3.219323874,-15.07176495,-26.435812,-16.94344521,-7.562719345,-15.67389965,-12.92039967,-5.96772337,-13.00325108,1.316412449,-9.428313255,-3.864242077,-5.619452,-2.243153811,-6.536708355,-2.2901299,0035_portuguese_nonscripted_5.wav,2191.916979,0.126711518,35,30,cis woman,portuguese
-297.2569885,93.76823425,12.71343708,6.878363609,-13.27036762,-11.14928818,-15.62450695,-7.971981049,-1.377171636,-12.52629852,-11.33274364,2.774603605,-12.41125202,0.865391612,-6.162416935,-6.115804195,-2.412674665,-5.070815086,-8.208957672,-0.465755761,0035_portuguese_scripted_0.wav,2173.29864,0.102741969,35,30,cis woman,portuguese
-400.0985413,87.47354126,46.12984467,25.43410301,-3.547647953,-0.122300319,-11.80235291,15.13591671,-4.583378315,9.060071945,-0.42760542,3.170116663,-3.18530488,1.539540887,5.490821838,-5.173185349,-4.678239822,2.91169405,-4.492269993,-1.728092551,0036_portuguese_nonscripted_1.wav,2540.072189,0.125071667,36,42,cis woman,portuguese
-413.3755798,73.78108978,45.89470673,30.87587166,4.034537792,-4.307897568,-8.671956062,12.67782402,-10.80462742,9.670972824,-1.266589284,2.497882128,-5.658261299,-2.052088737,6.587579727,-7.297516823,-5.162940502,2.711347342,-6.003130913,-3.72538662,0036_portuguese_nonscripted_2.wav,2819.3366,0.142248705,36,42,cis woman,portuguese
-402.26297,81.69003296,39.4213562,29.57236481,-6.442855835,1.459909081,-12.2101841,12.63001442,-8.104104996,5.711515903,1.666416883,1.455138922,-2.105222464,2.111296892,0.534730434,-3.840125561,-6.432537556,0.097641394,-6.147027493,-3.840176582,0036_portuguese_nonscripted_3.wav,2537.621342,0.126198438,36,42,cis woman,portuguese
-384.9075623,97.40499115,44.93757629,22.47724342,-1.173563361,1.916746378,-12.34630108,15.36999512,-1.92241919,8.404641151,0.518442392,1.682805896,-2.967606068,-1.05734551,3.630177259,-5.866744041,-2.896797657,1.900381207,-4.811912537,-1.500594974,0036_portuguese_nonscripted_4.wav,2195.266731,0.098813764,36,42,cis woman,portuguese
-399.2545471,77.56658173,49.74601746,29.49627876,2.258034468,0.103327543,-10.02077198,16.16130447,-3.669808388,5.550337315,1.009110451,1.393015504,-2.527489662,-1.847765088,4.909453392,-6.945526123,-5.275107384,3.712980986,-5.658178329,-0.560678184,0036_portuguese_nonscripted_5.wav,2549.732644,0.128246597,36,42,cis woman,portuguese
-392.5663147,77.34706116,30.0562973,26.45301819,5.322990894,8.750412941,-12.88444424,15.36061668,-1.499510884,3.111499548,-0.035853438,4.967974186,-1.750245571,0.813058496,6.046691895,-3.353493929,-0.063558184,0.551223516,-5.989659786,-1.116872907,0036_portuguese_scripted_0.wav,2553.360283,0.124430588,36,42,cis woman,portuguese
-442.7240295,81.15139008,30.14872932,38.39518738,-10.01632023,-4.788424015,-13.8435688,-0.285586953,-14.5246439,2.69416523,-7.535447121,-7.617538452,16.14165497,-23.98536873,12.82171917,-6.149941921,-3.336777449,0.690755785,-2.761980295,-2.561491489,0037_portuguese_nonscripted_1.wav,2589.63813,0.162570596,37,45,cis woman,portuguese
-426.3711853,69.07923889,30.14872551,46.79803085,-14.175457,-14.23884583,-18.06023216,-1.831224322,-17.55405426,-1.541661263,-5.247412682,-10.08880806,13.82574177,-23.49239922,9.48256588,-9.190320015,-3.731412888,0.268706083,-5.907249928,0.165173665,0037_portuguese_nonscripted_2.wav,2694.314351,0.16649812,37,45,cis woman,portuguese
-438.3171997,70.77311707,31.76564026,40.67068481,-10.27062988,-11.49089909,-19.26910591,-3.593641043,-14.66847134,1.627570629,-6.756987572,-10.96281528,13.50579834,-25.91371155,9.230398178,-9.241264343,-5.187799931,0.822205722,-7.970249176,-1.631564379,0037_portuguese_nonscripted_3.wav,2684.57625,0.164611106,37,45,cis woman,portuguese
-369.0940552,68.14331818,31.68048668,42.07376099,-3.913765907,-0.502972126,-16.65393448,6.490302086,-10.67029762,-8.150427818,-10.12289524,-8.371894836,4.224683762,-15.985672,5.065664768,-6.518481255,0.371223629,1.329531193,-6.594223976,-7.72048521,0037_portuguese_scripted_0.wav,2456.224053,0.138702393,37,45,cis woman,portuguese
-367.1440735,77.28471375,18.68840981,13.50237179,8.504220963,11.71823311,-10.3496685,7.915815353,-8.36021328,4.895998001,-7.756408691,5.76031208,-13.41004753,3.573031664,-4.243890762,4.87624979,-7.032608986,5.455186367,-3.819370747,4.075090408,0038_portuguese_nonscripted_1.wav,3041.988477,0.168686713,38,27,cis man,portuguese
-367.3479004,65.45516205,27.43976021,12.33769131,8.601622581,10.13690948,-11.40147305,10.10144615,-9.325240135,8.21704483,-7.999848843,9.969942093,-10.94540215,6.584030628,-7.431480885,4.484243393,-9.19115448,7.781139374,-6.993525505,4.870219707,0038_portuguese_nonscripted_2.wav,3662.879359,0.23882849,38,27,cis man,portuguese
-299.0042419,92.95856476,10.11312962,17.20690727,4.160339832,12.2071991,-8.378900528,10.17123699,-6.936005116,5.774142265,-4.834741116,9.875263214,-6.321289539,5.246473789,-2.514289379,5.004517555,-6.137813568,9.743835449,-4.685465813,4.056005955,0038_portuguese_nonscripted_3.wav,2562.150135,0.121819861,38,27,cis man,portuguese
-322.6566467,93.68670654,18.23374748,12.00961399,7.528114319,9.514588356,-15.40481281,13.67611313,-15.23449326,10.73801708,-8.669696808,11.25138855,-7.565598011,8.698664665,-10.44368458,4.8222785,-9.769853592,4.173745632,-5.158127785,2.627997875,0038_portuguese_nonscripted_4.wav,2715.552275,0.13661,38,27,cis man,portuguese
-352.7271423,61.59347916,23.72027206,23.33529663,6.804745197,15.28224659,-9.363788605,12.43225288,-9.277352333,10.87734604,-5.73700285,8.91384697,-11.23616791,6.576673508,-7.459521294,4.305428982,-8.525827408,5.908498287,-4.966251373,7.701761723,0038_portuguese_nonscripted_5.wav,3497.595619,0.213931502,38,27,cis man,portuguese
-220.3810272,64.67044067,10.59698772,10.41156578,3.247779608,-7.040492535,-20.18695068,0.573143065,-24.64295578,2.449035406,-20.65845871,0.91402483,-20.60264015,3.564596653,-12.41587353,2.179814816,-12.89924812,-3.731919289,-6.966584682,-4.920845032,0038_portuguese_scripted_0.wav,3343.798061,0.194824396,38,27,cis man,portuguese
-582.7114868,99.35914612,68.04888153,29.62975311,9.953982353,21.05502892,-5.240836143,6.054502964,2.065896273,5.56109333,-6.110177517,3.936904907,-4.83784008,0.055291876,-3.362401247,-3.655851364,-1.333617449,-4.69470787,-5.047075748,-2.743279457,0039_portuguese_nonscripted_1.wav,1800.246631,0.083627211,39,20,cis woman,portuguese
-461.5844727,118.8928757,21.0498848,30.12306404,7.788141727,12.12827969,-1.674063087,4.90387392,0.563246071,5.200992584,-4.226894379,16.90525436,-3.479129076,9.011504173,-0.386548251,-4.053937912,-1.953009844,2.27969408,-1.616590738,-1.650270104,0039_portuguese_nonscripted_2.wav,1670.671043,0.06205121,39,20,cis woman,portuguese
-659.8845825,81.53987122,54.43757629,24.50762558,10.81768894,10.10471725,-6.037438869,-1.459943414,-2.629867792,0.906355858,-8.468529701,0.116036601,-5.027692318,1.989163518,-3.243053675,-4.72745657,-2.5893538,-4.244548321,-5.888153076,-3.590410471,0039_portuguese_nonscripted_3.wav,2442.863404,0.118824504,39,20,cis woman,portuguese
-501.3469543,125.6341019,49.30519104,28.58135605,3.297947407,6.181100368,-4.863687038,-0.061381955,-1.033781171,-1.227886796,-9.563433647,1.647662759,-9.262384415,-8.359209061,-1.470600247,-2.181788206,-2.014205217,-6.261509418,-5.148981571,0.475163609,0039_portuguese_nonscripted_4.wav,1399.105364,0.058977613,39,20,cis woman,portuguese
-334.8877563,120.532959,4.759708405,30.36228943,0.161767289,13.36783886,-10.85207462,13.15921688,-10.26145077,9.481550217,-6.458798409,8.914944649,-5.319868088,0.514417291,-2.335238457,-5.016758442,-0.922095656,-2.324424267,-3.063358068,-8.004897118,0039_portuguese_nonscripted_5.wav,1780.975036,0.070583827,39,20,cis woman,portuguese
-437.0363464,113.6604843,52.83247375,14.19728184,-6.686731339,0.681132674,-12.57095051,8.928499222,-2.031229019,1.582815289,-14.16430569,3.137233734,-9.992495537,7.022310734,-1.05701077,-7.50895834,-0.096072726,-0.76208204,-5.580604076,-0.56984514,0039_portuguese_scripted_0.wav,1864.43051,0.09601173,39,20,cis woman,portuguese
-420.862854,125.6642685,55.85600662,27.80990982,27.73197556,11.14270973,-2.352430105,-1.800093293,1.925030112,2.438081026,1.560537577,1.981962204,-1.13102448,2.934271336,1.210983992,-1.484214664,-3.708304167,-1.101583242,-5.303646088,-4.631793022,0040_portuguese_nonscripted_1.wav,1273.661666,0.059680176,40,24,cis woman,portuguese
-415.0478516,107.514061,31.0239048,33.88282394,23.48988342,-7.514732361,-10.58986092,-8.503846169,-2.303396463,1.290743351,1.877909899,-5.332032204,-2.590432167,2.788624048,-1.267946005,-1.70825243,-4.056488514,-1.026584268,-5.507184029,-5.029229641,0040_portuguese_nonscripted_2.wav,1734.924022,0.088233609,40,24,cis woman,portuguese
-449.3421326,130.4335785,46.63254547,28.26830673,24.21158028,-5.527269363,-5.855951309,-9.270600319,-0.127196893,1.507966757,-1.078518748,-2.662262201,-6.587940216,3.930024385,-1.050072789,-3.717867613,-5.240530491,-0.947992623,-6.572983265,-6.115737915,0040_portuguese_nonscripted_3.wav,1492.331994,0.069573435,40,24,cis woman,portuguese
-447.9762573,132.9704132,40.89053726,33.38566971,23.48347092,-0.164432809,-4.008577347,-5.165036678,1.943079829,1.655923605,-1.077118158,-5.937571526,-6.196839333,3.103209019,-4.302428246,-5.418310642,-2.931641817,-2.047795773,-7.648783684,-5.476661682,0040_portuguese_nonscripted_4.wav,1284.440106,0.055858109,40,24,cis woman,portuguese
-446.0210266,126.7409668,58.34994125,37.01797104,27.99064445,-3.88610816,-9.923974037,-11.47162533,-2.752883434,0.235678568,-0.445320964,-3.005019665,-7.839659691,0.211502016,-2.162355185,-4.019033909,-4.093374729,-1.358205676,-5.146488667,-6.029373646,0040_portuguese_nonscripted_5.wav,1336.026599,0.059784942,40,24,cis woman,portuguese
-392.7799988,92.13469696,41.23039246,30.89912224,11.52545166,0.853283465,-9.145697594,-5.868979931,-17.25916862,3.352804184,5.177015781,-5.943793297,-1.474813819,9.306186676,-0.640213728,0.575995326,1.802532196,-3.146795273,-4.670719147,-1.397743344,0040_portuguese_scripted_0.wav,2110.696824,0.115902173,40,24,cis woman,portuguese
-462.76474,103.5317307,-8.335977554,44.70100784,-5.43470335,5.983185291,-11.18046856,-3.970258951,-3.665956497,-18.54036522,1.499194264,-7.868565083,0.182381704,-13.44100761,-1.439068794,-5.181709766,-2.920047998,-3.762775898,-2.119351625,0.688550174,0041_portuguese_nonscripted_1.wav,2086.25844,0.110759165,41,prefer not to say,cis man,portuguese
-431.2044067,112.3942871,-6.943205357,56.02796555,5.390389442,16.05832863,-8.763206482,0.909911931,2.037710667,-12.00679398,4.301111698,-8.203434944,2.482444763,-10.07860756,-5.840275288,-6.685156822,2.051936865,0.487214327,-4.98788166,-2.039143801,0041_portuguese_nonscripted_2.wav,1675.409963,0.063214171,41,prefer not to say,cis man,portuguese
-423.8099976,111.2099457,-7.411356926,49.48674393,4.39514637,14.73836422,-9.263401031,0.819544852,0.206621125,-12.51556396,3.986427307,-8.68974781,1.426720381,-11.67394924,-7.297467232,-7.101583004,2.359523535,-0.182885185,-6.088177681,-0.919503987,0041_portuguese_nonscripted_3.wav,1713.253595,0.063065799,41,prefer not to say,cis man,portuguese
-497.2171936,118.205986,18.036726,58.38949585,1.540686369,13.83705807,-2.5755229,2.54443264,9.330442429,-4.156891346,5.956823349,-12.7995882,-2.331991673,-5.20778656,-2.232589483,-0.279470176,-9.181370735,-0.62873292,1.324688196,0.103269845,0041_portuguese_nonscripted_4.wav,1492.740491,0.057687076,41,prefer not to say,cis man,portuguese
-504.6928101,111.9195099,28.71055794,56.78186798,2.491313696,11.95029736,-0.09555646,0.180928633,4.771261692,-9.440936089,8.382379532,-1.027796626,0.773257911,-0.88272649,-1.308978438,3.052804947,-3.915229321,0.041713852,2.865424156,-2.266473293,0041_portuguese_nonscripted_5.wav,1507.443339,0.061225697,41,prefer not to say,cis man,portuguese
-449.2431641,92.78244781,2.102490902,43.60148239,1.215905309,3.63040328,-16.73706818,-11.57956696,-6.764813423,-15.67572403,-4.54153204,-7.703542709,-4.352887154,-11.55055904,-3.036517859,-2.297563076,-1.148494363,-3.691155672,-1.463319182,1.469435215,0041_portuguese_scripted_0.wav,2073.182572,0.10705782,41,prefer not to say,cis man,portuguese
-495.3341064,63.03584671,10.60608387,27.50539589,-2.905209541,0.261354238,-7.840705395,-5.179141045,-0.573300004,-6.181492329,-2.740486622,1.484406233,-1.897506475,1.43329525,-2.989030123,-1.324602842,0.415955037,0.726259351,-8.167043686,-4.654432774,0042_portuguese_nonscripted_1.wav,2841.03514,0.179375671,42,19,cis woman,portuguese
-562.0740967,59.40314102,17.36374092,27.80897141,7.083562374,2.334944725,-7.398331642,-1.595360994,0.812584043,-0.116494171,-0.039650936,2.713315487,2.572535515,3.730452061,-2.480716705,0.151901871,-2.509096861,0.358032793,-6.80990839,-3.943441153,0042_portuguese_nonscripted_2.wav,3082.605311,0.154106788,42,19,cis woman,portuguese
-505.6196289,58.27085114,19.28490257,29.16959763,7.462164879,0.714675069,-7.948904514,0.48185131,0.072423048,-0.553637207,-4.637060165,2.741516829,0.428005129,3.472270012,-2.084964752,-1.050414324,-0.053144235,-2.34236455,-7.165431976,-4.226779461,0042_portuguese_nonscripted_3.wav,2968.773198,0.158865,42,19,cis woman,portuguese
-501.1993713,62.78712463,18.52153015,39.07916641,1.354499221,-6.024137974,-8.559889793,-2.192136049,1.246985078,-3.534798622,-7.017642498,3.936880827,-1.641081572,1.556712866,-0.608889461,-2.066603184,1.176651716,-2.38705802,-8.454331398,-3.320651293,0042_portuguese_nonscripted_4.wav,2768.350218,0.158641819,42,19,cis woman,portuguese
-463.0214233,68.70014954,16.9906044,30.53676605,5.983783722,-3.732759237,-10.4331913,0.517330885,-0.727872491,-4.975590706,-8.238268852,-0.304988593,-0.861257017,0.487807542,-3.674939871,-2.272003412,-2.07588768,-2.698139429,-9.610108376,-3.765105247,0042_portuguese_nonscripted_5.wav,2600.342379,0.139945936,42,19,cis woman,portuguese
-483.9738464,91.81930542,20.86239624,21.16956139,7.265888214,-8.675031662,-11.3641119,-0.840092182,-1.076321006,-9.056077003,-3.435103178,-0.528346479,-1.865970731,1.504657388,-2.408351898,-4.740258694,0.476317763,-1.92417717,-9.914333344,-4.221325397,0042_portuguese_scripted_0.wav,2104.823408,0.106593963,42,19,cis woman,portuguese
-335.8330994,93.15731812,-1.355345488,10.42500019,7.723058224,-21.78990173,-5.802668095,-1.229225636,-10.97407818,1.517229795,-8.246134758,10.06238747,-9.334307671,3.738511086,-3.942146063,-1.981028199,-5.145618916,2.665311098,-7.471559525,2.818244696,0043_portuguese_nonscripted_1.wav,2604.008396,0.148623735,43,25,cis woman,portuguese
-360.6705322,87.51721191,7.442216873,17.11431694,7.865898132,-21.13479614,-3.929898977,0.532491982,-12.62145805,4.615968704,-9.048483849,10.5539999,-11.69561672,3.492864847,-4.659879208,-3.471103907,-6.54223156,1.196997404,-6.79987812,3.599678278,0043_portuguese_nonscripted_2.wav,2653.531625,0.143153721,43,25,cis woman,portuguese
-361.0041809,104.4740448,9.635715485,13.54224968,14.72222805,-18.91276169,0.413566083,1.598943591,-5.368502617,5.939071178,-13.21196842,9.447890282,-6.415976524,6.908349514,9.677113533,-0.418348432,-0.871325731,1.892079115,-7.422141075,3.910168171,0043_portuguese_nonscripted_3.wav,2190.73921,0.095299794,43,25,cis woman,portuguese
-370.1582642,100.3600845,24.10435104,12.66508961,20.95866585,-18.30820274,0.419849008,-1.072490454,-5.938452244,1.646324635,-9.196238518,12.91314316,-6.413368225,4.597984791,0.12955679,1.413074017,1.161072731,4.622450352,-6.155051231,3.909800768,0043_portuguese_nonscripted_4.wav,2503.197479,0.120525218,43,25,cis woman,portuguese
-378.6173096,98.81726074,28.71816635,14.93490696,21.50362015,-17.32834244,-3.746109247,1.436876655,-8.163074493,0.34891203,-8.100138664,14.8076973,-5.503232002,5.614012241,-1.192768097,-0.080124408,-1.206529379,2.519537687,-6.213657856,4.147919178,0043_portuguese_nonscripted_5.wav,2483.169268,0.114494577,43,25,cis woman,portuguese
-339.5403748,83.96033478,0.007178613,1.488976479,10.74663734,-27.95491409,-4.850450993,3.619262934,-10.43235779,1.51876533,-15.18275356,6.672524929,-11.5711813,0.744532287,-2.017452002,-5.723183155,-6.835988045,-0.081786014,-11.36546803,0.877318382,0043_portuguese_scripted_0.wav,2901.678812,0.163456633,43,25,cis woman,portuguese
-466.4936829,108.6016083,34.2559967,31.74564171,9.841538429,-2.878055096,-13.05655193,-6.003393173,0.937651455,-6.920575142,-0.191658333,3.58295393,-6.748839855,1.689301252,0.37474069,-6.296467781,0.950027525,-0.967584729,-2.798820257,0.689127743,0044_portuguese_nonscripted_1.wav,1518.230576,0.069304253,44,34,cis woman,portuguese
-535.5205078,102.3755951,23.0141468,28.55753136,6.676693439,-5.274026394,-5.84630394,-4.815939426,8.350502014,0.064855509,-4.158888817,1.831470966,-3.980736732,2.582381725,1.441592336,-5.6846838,-0.983234286,1.663206339,-5.82260561,-2.166467428,0044_portuguese_nonscripted_2.wav,1692.721172,0.073524636,44,34,cis woman,portuguese
-508.8576965,98.67684937,28.39935303,36.01805115,9.245020866,-5.602341652,0.777547479,-2.801394939,8.401281357,-1.605078936,-3.721122503,-1.086708665,-6.180681229,0.120235465,0.159025744,-5.594542027,-3.343660831,-0.041014329,-6.469018936,-1.764473796,0044_portuguese_nonscripted_3.wav,1546.412094,0.05859391,44,34,cis woman,portuguese
-520.003479,106.6404495,22.90979767,33.98949051,7.325642586,-11.39583492,-7.264029026,-5.799396515,7.244771004,-0.940817595,-3.646070957,-0.10380879,-6.194106102,-0.406071693,-0.23695533,-3.651955843,0.621745348,0.56326586,-10.50273228,-5.166033745,0044_portuguese_nonscripted_4.wav,1606.310967,0.064618309,44,34,cis woman,portuguese
-490.5210571,108.8273621,19.81840897,32.28038788,7.877350807,-10.21282578,-5.108484268,-4.476194859,7.284267902,-0.820772469,-3.242875099,0.370310932,-5.200448036,-0.18302463,-1.504490733,-2.753719091,1.281598926,-0.782872379,-9.958445549,-3.005354643,0044_portuguese_nonscripted_5.wav,1579.564673,0.062301401,44,34,cis woman,portuguese
-441.1144409,109.3011627,19.33336258,40.85804367,4.686312199,-8.113375664,-10.0508461,-9.405070305,-2.394482851,-7.178014755,2.265182018,2.990931511,-11.09504414,2.081914425,5.4761796,-3.979546309,-3.551834583,6.636590958,-2.173247576,-0.394604892,0044_portuguese_scripted_0.wav,1620.423042,0.072839516,44,34,cis woman,portuguese
